brenden,M
brendin,M
brendis,M
brendon,M
brenn,F
brenna,F
brennan,M
brennen,M
brent,M
brentan,M
brenton,M
brenunda,F
bret,M
brett,M,F
bretta,F
brette,F
bretton,M
brew,M
brewer,M
brewster,M
bria,F
briac,M
brian,M,F
briana,F
briand,M
brianna,F
brianne,F
briano,M
briant,M
bric,M,F
brice,M,F
brick,M,F
brickand,M,F
bride,F
bridge,F
bridget,F
bridgett,F
bridgette,F
bridie,F
brie,M,F
brieg,M
brien,M
brier,F
brietta,F
brig,M
brigada,F
brigetta,F
brigette,F
brigg,M,F
briggs,M
brigham,M
brighid,F
bright,M
brighton,M
brigid,F
brigida,F
brigit,F
brigita,F
brigitta,F
brigitte,F
brij,M
brijesh,M
brilynn,F
brina,F
brinda,F
briney,F
brinley,M
brinn,F
brinna,F
briny,F
brion,M
briony,F
brishen,M
bristol,M
brit,M,F
brita,F
britannia,F
britany,F
brites,F
britney,F
britni,F
britny,F
brits,F
britt,M,F
britta,F
brittan,F
brittaney,F
brittani,F
brittanie,F
brittany,F
britte,F
britteny,F
brittne,F
brittney,F
brittni,F
brittny,F
brittyn,F
brnaba,M
brnaby,M
brock,M
brockie,M
brocky,M
brocton,M
brod,M
broddie,M
broddy,M
broderic,M
broderick,M
brodie,M
brodny,M
brody,M
brok,M
brom,M
bromley,M
bromwell,M
bromwood,M
bron,M
bronnie,M
bronny,M
bronson,M
brontë,M,F
bronwen,M,F
bronwyn,M,F
brook,M,F
brooke,M,F
brookes,F
brooks,M,F
brose,M
broun,M
brown,M
bruce,M
brucie,M
bruin,M
bruins,M
bruis,M
bruna,F
brunhilda,F
brunhilde,F
brunilda,F
bruno,M
brutus,M
bryan,M
bryana,F
bryanna,F
bryant,M
bryanty,M
bryce,M,F
bryde,F
bryn,M,F
bryna,F
brynn,F
brynna,F
brynne,F
bryon,M
bryse,M
brysen,F
buck,M
buckie,M
buckley,M
buckminster,M
buckner,M
bucky,M
bud,M
budd,M
buddie,M
buddy,M
buena,F
buffy,F
buford,M
buiron,M
bula,F
bulah,F
bunni,F
bunnie,F
bunny,F
burch,M
burdette,F
burdine,F
burg,M
burgess,M
burhan,M
burian,M
burk,M
burke,M
burl,M
burle,M
burleigh,M
burley,M
burlie,M
burma,F
burnaby,M
burnard,M
burne,M
burns,M
burr,M
burt,M
burtie,M
burton,M
burty,M
buster,M
butch,M
byram,M
byran,M
byrann,M
byrle,M
byrne,M
byrom,M
byron,M
bärbel,F
bülent,M
bądzsław,M
cab,M
cabel,M
cable,M
cacilia,F
cacilie,F
cad,M
caddie,F
caddric,M
cade,M
cadence,F
cadeo,M
cadie,F
cadmus,M
cadrian,F
cadwell,M
caedmon,M
caelyn,F
caesar,M
cahra,F
cahya,M
cahyim,M
cahyyam,M
cai,F
cailan,M
cailey,F
caimile,F
cain,M,F
caine,M,F
caino,M
cairistiona,F
caitlin,F
caitlyn,F
caitrin,F
caius,M
cajan,M
cal,M,F
cala,F
calandra,F
calantha,F
calder,M
caldwell,M
cale,M,F
caleb,M,F
caledonia,F
calendre,F
caley,F
calhoun,M
calida,F
calista,F
calisto,M
calixto,M
call,F
calla,F
callan,F
callean,M
callee,F
calley,F
calli,F
callia,F
callida,F
callidora,F
callie,F
calliope,F
callis,M
cally,F
callys,M
caltha,F
calv,M
calvin,M,F
calvinnia,M,F
calvino,M,F
calvyn,M,F
calypso,F
cam,M,F
camala,F
camden,M
camel,F
camelai,F
camelia,F
camella,F
camellia,F
cameron,M,F
camey,M
cami,F
camie,F
camila,F
camile,F
camilla,F
camille,F
camillo,M
camlin,M
camm,M,F
cammi,F
cammie,M,F
cammilla,F
cammy,M,F
camp,M
campbell,M
camyron,M,F
canace,F
candace,F
candan,M
candance,F
candelaria,F
candi,F
candice,F
candida,F
candide,F
candie,M,F
candis,F
candra,F
candy,M,F
candyce,F
candys,F
cane,M,F
cannon,M
canon,M
cantara,F
canute,M
caoimhe,F
capers,M
capri,F
caprice,F
car,M
cara,F
caradoc,F
carajean,F
caralie,F
carce,M
carden,M
care,M
carel,M
caren,F
carena,F
caresa,F
caressa,F
caresse,F
carew,F
carey,M,F
carha,F
cari,F
caria,F
caridad,F
carie,F
caril,F
carilyn,F
carin,F
carina,F
carine,F
cariotta,F
carisa,F
carissa,F
carita,F
caritta,F
carl,M,F
carla,F
carlee,F
carleen,F
carleigh,F
carlen,F
carlena,F
carlene,F
carleton,M
carletta,F
carley,F
carli,F
carlie,M,F
carlin,M,F
carlina,F
carline,F
carling,M,F
carlisle,M
carlita,F
carlo,M
carlos,M,F
carlota,F
carlotta,F
carlton,M
carly,M,F
carlye,F
carlyle,M
carlyn,F
carlynn,F
carlynne,F
carma,F
carman,F
carme,F
carmel,F
carmela,F
carmelia,F
carmelina,F
carmelita,F
carmella,F
carmelle,F
carmelo,M
carmen,M,F
carmencita,F
carmina,F
carmine,M,F
carmita,F
carmon,F
carna,F
carnelian,F
carney,M
carny,M
caro,F
carol,M,F
carol-jean,F
carola,F
carolan,F
carolann,F
carole,F
carolee,F
carolin,F
carolina,F
caroline,F
caroljean,F
caroll,F
carolus,M
carolyn,F
carolyne,F
carolynn,F
caron,F
caroyln,F
carr,M
carra,M,F
carree,F
carri,F
carrick,M
carrie,M,F
carrigan,F
carrington,M,F
carrissa,F
carrol,M,F
carroll,M,F
carry,M,F
carson,M
carsten,M
cart,M
carter,M
carver,M
cary,M,F
caryl,M,F
carylon,F
caryn,F
carynn,F
carys,F
casandra,F
casar,M
cascadia,F
case,M
casey,M,F
cash,M
casi,F
casie,F
casilda,F
casimir,M
casimira,F
casmir,M
caspar,M
casper,M
cass,M,F
cassandra,F
cassandre,F
cassandry,F
cassaundra,F
cassee,F
cassey,F
cassi,F
cassia,F
cassidy,M,F
cassie,M,F
cassiel,F
cassius,M
cassondra,F
cassy,F
casta,F
castalia,F
castel,M
cat,F
catalin,F
catalina,F
catarina,F
catava,F
cate,F
catelyn,F
caterina,F
catha,F
cathan,M,F
catharina,F
catharine,F
cathe,F
cathee,F
catherin,F
catherina,F
catherine,F
cathern,F
catheryn,F
cathey,F
cathi,F
cathie,F
cathleen,F
cathlene,F
cathrin,F
cathrine,F
cathryn,F
cathryne,F
cathy,F
cathyleen,F
cati,F
catie,F
catina,F
catlaina,F
catlee,F
catlin,F
catlina,F
cato,M
caton,M
catriana,F
catrice,F
catrina,F
catriona,F
caty,F
caulder,M
cauvery,F
cavan,M
cavery,F
cay,F
cayden,M
caye,F
cayla,F
caylah,F
cayleigh,F
caz,M
cazzie,M
cchaddie,M
ceasar,M
cecania,F
cece,M,F
cecelia,F
cecero,M
cecia,F
cecil,M,F
cecila,F
cecile,F
ceciley,F
cecilia,F
cecilio,M
cecilius,M
cecilla,F
cecille,F
cecily,F
ced,M
cedric,M
cedrick,M
cedrych,M
ceil,F
ceirnin,M
celandia,F
cele,F
celena,F
celene,F
celesta,F
celeste,F
celestia,F
celestina,F
celestine,F
celestyn,F
celestyna,F
celia,F
celie,F
celina,F
celinda,F
celine,F
celinka,F
celisse,F
celka,F
celle,F
cello,M
celsa,F
cem,M
cemal,M
cengis,M
ceola,F
ceray,F
cerdric,M
cerdwin,F
cerelia,F
cesar,M
cesare,M
cesaro,M
cesya,F
cezar,M
chad,M,F
chadd,M
chaddie,M
chaddy,M
chadwick,M
chae,F
chago,M
chaika,M
chaim,M
chaitaly,F
chaitra,F
chal,M
chale,M
chalmers,M
chaman,M
chan,M,F
chana,F
chanah,F
chance,M
chancellor,M
chancey,M
chanda,F
chandal,F
chandan,F
chandani,F
chander,M
chandi,F
chandler,M
chandra,F
chane,M,F
chanel,F
chanell,F
chanelle,F
chaney,M
chang,M,F
channa,F
channel,F
channing,M
chantal,F
chantalle,F
chantay,F
chante,F
chantel,F
chantell,F
chantelle,F
chapal,M
chapin,M
chapman,M
chara,F
charan,M
charil,F
charin,F
chariot,M
charis,F
charise,F
charisma,F
charissa,F
charisse,F
charita,F
charity,F
charla,F
charlayne,F
charlean,F
charleen,F
charlena,F
charlene,F
charles,M,F
charlesetta,F
charlette,F
charley,M
charlie,M,F
charline,F
charlot,F
charlott,F
charlotta,F
charlotte,F
charlsie,F
charlton,M
charlyn,F
charmain,F
charmaine,F
charmane,F
charmayne,F
charmian,F
charmine,F
charmion,F
charo,F
charolette,F
charon,F
charu,F
charyl,F
chas,M
chase,M
chasidy,F
chasity,F
chassidy,F
chastity,F
chata,M
chatzie,F
chau,F
chaunce,M
chauncey,M
chay,F
chaya,F
chaylen,F
chayton,M
chaz,M
che,M
chelina,F
chelle,F
chelli,F
chellie,F
chelsae,F
chelsea,F
chelsey,F
chelsie,F
chelsy,F
chen,M
cheney,M
chenoa,F
cher,F
chere,F
cheree,F
cherelle,F
cherey,F
cheri,F
cherianne,F
cherice,F
cherida,F
cherie,F
cherilyn,F
cherilynn,F
cherin,F
cherise,F
cherish,F
cherly,F
cherlyn,F
cherri,F
cherrie,F
cherrita,F
cherry,F
cherryl,F
chery,F
cherye,F
cheryl,F
cheryle,F
cheryll,F
ches,M
cheslie,F
chesna,F
chess,M
chester,M
cheston,M
chet,M
chetan,M
chev,M
chevalier,M
chevie,M
chevy,M
cheyenne,F
chhavvi,F
chhaya,F
chi,M,F
chia,F
chiamaka,M
chiara,F
chiarina,F
chiarra,F
chic,M
chick,M
chickie,M,F
chicky,M,F
chico,M
chidro,M
chieko,F
chika,F
chike,M
chil,M
chilali,F
chill,M
chilly,M
chilton,M
chimalis,F
chin,M,F
china,F
ching,F
chinmay,M
chintu,M
chip,M,F
chipo,F
chiquia,F
chiquita,F
chiranjeev,M
chitra,F
chitrangda,F
chlo,F
chlodwig,M
chloe,F
chloette,F
chloris,F
chloé,F
cho,F
chong,M,F
chrestian,M
chrirag,M
chris,M,F
chrisse,M
chrissie,M,F
chrissy,M,F
christa,F
christabel,F
christabella,F
christal,F
christalle,F
christan,F
christean,F
christeen,F
christeena,F
christel,F
christen,F
christena,F
christene,F
christi,F
christia,F
christiaan,M
christian,M,F
christiana,F
christiane,F
christiano,M
christie,M,F
christin,F
christina,F
christine,F
christinia,F
christo,M
christof,M
christoffer,M
christoforo,M
christoper,M
christoph,M
christophe,M
christopher,M,F
christophorus,M
christos,M
christy,M,F
christye,F
christyna,F
chrisy,M
chrotoem,M
chruse,F
chrysa,F
chrysler,F
chrystal,F
chryste,F
chrystel,F
chrystol,F
chu,F
chucho,M
chuck,M
chun,F
chung,M,F
chyou,F
ciaira,F
ciannait,F
ciar,F
ciara,F
ciaran,M
cicely,F
cicero,M
ciceron,M
cicilie,F
cicily,F
ciel,M,F
ciera,F
cierra,F
cilka,F
cilla,F
cinda,F
cindee,F
cindelyn,F
cinderella,F
cindi,F
cindie,F
cindra,F
cindy,F
cinnamon,F
cinta,F
cinthia,F
cintia,F
cinzia,F
cira,F
cirano,M
circe,F
cirea,F
cirillo,M
cirilo,M
ciro,M
cissiee,F
cissy,F
claiborn,M
claiborne,M,F
claibourne,F
clair,M,F
claire,M,F
clairese,F
clan,M
clancey,M
clancy,M
clara,F
clarabelle,F
claral,F
clarance,M
clare,M,F
clarence,M,F
clarendon,M
claresta,F
clareta,F
claretha,F
claretta,F
clarette,F
clarey,F
clari,F
claribel,F
clarice,F
clarie,F
clarinda,F
clarine,F
claris,F
clarisa,F
clarissa,F
clarisse,F
clarita,F
clark,M
clarke,M
clarkson,M
claron,M
clarrie,F
clary,F
classie,F
claud,M,F
claude,M,F
claudell,M,F
claudelle,F
claudetta,F
claudette,F
claudia,F
claudian,M
claudianus,M
claudie,F
claudina,F
claudine,F
claudio,M,F
claudius,M,F
claus,M
clay,M,F
clayborn,M
clayborne,M,F
claybourne,M,F
clayland,F
clayson,M
clayton,M,F
clea,F
cleavland,M
cleavon,M
clelia,F
clem,M,F
clemence,F
clemencia,F
clemens,M
clement,M
clemente,M
clementia,F
clementina,F
clementine,F
clementius,M
clements,M
clementyne,F
clemmie,M,F
clemmons,M
clemmy,M,F
clemon,M
cleo,M,F
cleon,M,F
cleopatra,F
cleora,F
cleotilde,F
clerc,M
clerissa,F
cleta,F
cletis,M
cletus,M
cleve,M
cleveland,M
clevey,M
clevie,M
cliantha,F
cliff,M
clifford,M
clifton,M
clim,M
clint,M
clinton,M
clio,F
clive,M
clo,F
cloe,F
clora,F
clorinda,F
cloris,F
clothilde,F
clotilda,F
clotilde,F
clovis,M,F
cly,M
clyde,M,F
clyve,M
clywd,M
cnut,M
cnutte,M
coalan,M
cob,M
cobb,M
cobbie,M
cobby,M
cochiti,F
codee,F
codi,M,F
codie,M,F
cody,M,F
cointon,M
colan,M
colas,M
colby,M,F
cole,M
coleen,F
coleman,M
colemann,M
colene,F
colet,M
coletta,F
colette,F
colin,M
colleen,F
collen,F
collene,F
collete,F
collette,F
collie,F
collin,M
colline,F
collins,M
colly,F
colm,M
colman,M
colon,M
colston,M
colt,M
coltin,M
colton,M
columbia,F
columbus,M
colver,M
coman,M
comfort,M
comsy,M
con,M,F
conan,M
conant,M
concepcion,M,F
conception,F
concetta,F
concettina,F
concha,M,F
conchita,F
concordia,F
condon,M
conn,M
conncetta,F
conner,M
conners,M
conney,M
conni,F
connie,M,F
connor,M
conny,M,F
conor,M
conrad,M
conrade,M
conrado,M
conroy,M
consalve,M
consolata,F
constance,F
constancia,F
constancy,F
constant,F
constanta,F
constantia,F
constantin,M
constantina,F
constantine,M,F
constantino,M
constanza,F
consuela,F
consuelo,M,F
contessa,F
conway,M
conwy,M
cookie,F
coop,M
cooper,M
cora,F
corabel,F
corabella,F
corabelle,F
coral,F
coralee,F
coralie,F
coraline,F
coralyn,F
corazon,F
corban,M
corbet,M
corbett,M
corbie,M
corbin,M
corby,M
corcoran,M
cord,M
cordas,M
cordelia,F
cordelie,F
cordell,M
cordey,F
cordi,F
cordia,F
cordie,M,F
cordula,F
cordy,M,F
coreen,F
corella,F
corenda,F
corene,F
coretta,F
corette,F
corey,M,F
cori,M,F
corie,F
corilla,F
corin,M,F
corina,F
corinda,F
corine,F
corinna,F
corinne,F
coriss,F
corissa,F
corisse,F
corita,F
corliss,F
corly,F
cornall,M
cornel,M
cornela,F
cornelia,F
cornelius,M
cornell,M
cornelle,F
corney,M
cornie,M,F
corny,M,F
corrado,M
correna,F
correy,M,F
corri,F
corrianne,F
corrie,M,F
corrin,F
corrina,F
corrine,F
corrinne,F
corry,M,F
cort,M
cortez,M
cortie,M,F
cortland,M
cortney,F
corty,M
corvin,M
corwan,M
corwin,M
corwyn,M
cory,M,F
cos,M
cosetta,F
cosette,F
cosimo,M
cosme,M
cosmo,M
costa,M
costanza,F
coty,M
court,M,F
courtenay,F
courtland,M
courtnay,M,F
courtney,M,F
coy,M
cozmo,M
craggie,M
craggy,M
craig,M
crawford,M
cree,M
creigh,M
creight,M
creighton,M
creola,F
crescent,F
cressida,F
crichton,M
crin,F
cris,M,F
criselda,F
crisp,M
crispen,M
crispin,M
crispo,M
crispus,M
crissie,F
crissy,F
crista,F
cristabel,F
cristal,F
cristale,F
cristel,F
cristen,F
cristi,F
cristian,M
cristiano,M
cristie,F
cristin,F
cristina,F
cristine,F
cristionna,F
cristo,M
cristobal,M
cristobel,M
cristoforo,M
cristol,F
cristopher,M
cristy,F
crosby,M
cross,M
crubellelasheentaii,F
cruz,M,F
crysta,F
crystal,F
crystie,F
crystle,F
csaba,M
cseke,M
csenger,M
csepel,M
csombor,M
csongor,M
cthrine,F
ctirad,M
cuc,F
cull,M
cullan,M
cullen,M
culley,M
cullie,M
cullin,M
cully,M
culver,M
curcio,M
curissa,F
curr,M
curran,M
curren,M
currer,M
currey,M
currie,M
currier,M
curry,M
curt,M
curtice,M
curtis,M,F
curtys,M
cuyler,F
cy,M
cyb,F
cybele,F
cybil,F
cybill,F
cyla,F
cymbre,F
cyna,F
cynara,F
cynde,F
cyndi,F
cyndia,F
cyndie,F
cyndy,F
cyne,F
cynric,M
cynthea,F
cynthia,F
cynthie,F
cynthy,F
cyprien,F
cyra,M
cyrano,M
cyrene,F
cyric,M
cyril,M
cyrill,M
cyrilla,F
cyrille,M
cyrillus,M
cyrstal,F
cyrus,M
cytheria,F
cythia,F
cyzarine,F
cyzars,F
céline,F
d'arcy,M,F
d'artagnan,M
daba,F
dabney,M
dabria,F
dacey,F
dacia,F
dacie,F
dacio,F
dacy,F
dada,F
dade,M,F
dae,F
dael,M,F
daffi,F
daffie,F
daffy,F
dag,M
dagan,M
dagget,M
dagmar,F
dagna,F
dagney,M
dagny,M,F
dagobert,M
dahana,M
dahlia,F
dai,F
daile,F
dailey,M
daily,M
daimen,M
daina,F
daine,F
daisey,F
daisi,F
daisie,F
daisuke,M
daisy,F
daiton,M
dakarai,M
dakin,F
dakota,M,F
daksha,F
dakshesh,M
dal,M,F
dale,M,F
dalene,F
dalenna,F
daley,M
dalia,F
dalila,F
dalis,M
dall,M
dallan,M,F
dallas,M,F
dallen,M,F
dalli,M
dallin,M,F
dallis,M
dallon,M
daloris,F
dalston,M
dalt,M
dalton,M,F
daly,M
damalis,F
damara,F
damaris,F
dame,M,F
damek,M
damen,M
damian,M
damiano,M
damien,M
damini,F
damion,M
damita,F
damián,M
damon,M
dan,M,F
dana,M,F
danae,F
dane,M,F
daneen,F
danell,F
danella,F
danelle,F
danet,F
danett,F
danette,F
dani,M,F
dania,F
danial,M
danica,F
danice,F
danie,M
daniel,M,F
daniela,F
daniele,M,F
daniell,F
daniella,F
danielle,F
daniels,M
danielus,M
danika,F
danil,M
danila,F
danille,F
danilo,M
danior,M
danit,F
danita,F
dann,F
danna,F
dannel,M
dannell,F
dannett,F
dannette,F
danni,M,F
dannie,M,F
dannielle,F
danny,M,F
dannye,F
dante,M
danuta,F
danya,M,F
danyel,F
danyell,F
danyelle,F
danyette,F
danylo,M
daphene,F
daphine,F
daphna,F
daphne,F
daphnis,F
dar,M
dara,F
daralis,F
daray,F
darb,M,F
darbee,M
darbie,F
darby,M,F
darcee,F
darcel,F
darcey,F
darci,F
darcie,F
darcy,M,F
darda,F
dare,M,F
dareen,F
darell,M,F
darelle,F
daren,M
dari,F
daria,F
darian,M
darice,F
darien,M
darill,M
darin,M
darine,F
darinka,F
dario,M
darius,M
darla,F
darleen,F
darlen,F
darlena,F
darlene,F
darlin,F
darline,F
darlleen,F
darlynn,F
darn,M
darnall,M
darnell,M,F
daron,M,F
darra,F
darrel,M
darrell,M
darrelle,F
darren,M
darrick,M
darrin,M
darron,M
darryl,M,F
darryll,M
darryn,M
darsey,F
darshan,M
darsie,F
dartagnan,M
darthmouth,M
daruka,M
darwin,M
darwyn,M
darya,F
daryl,M,F
daryle,M
daryll,M
daryn,F
dasha,F
dasi,F
dasie,F
dasya,F
datha,F
dattatreya,M
daune,F
dav,M
davan,F
dave,M
daveen,F
daven,M
daveta,F
davey,M
davi,M
david,M,F
davida,F
davidde,M
davide,M
davidson,M
davie,M
davin,M
davina,F
davine,F
davis,M
davita,F
davon,M
davy,M
davyd,M
dawes,M
dawn,F
dawna,F
dawne,F
dawson,M
day,M
daya,F
dayla,F
dayle,F
daymond,M
dayna,F
daysi,F
dayton,M
ddene,F
de,F
de witt,M
deacon,M
deadra,F
dean,M,F
deana,F
deandra,F
deandre,M
deandrea,F
deane,M,F
deangelo,M
deann,F
deanna,F
deanne,F
deb,F
debbi,F
debbie,F
debbra,F
debby,F
debee,F
debera,F
debi,F
debo,F
debor,F
debora,F
deborah,F
debra,F
debrah,F
debroah,F
decca,M
deck,M
decker,M
decla,F
declan,M
dede,F
dedie,F
dedra,F
dee,M,F
dee dee,F
deeann,F
deeanna,F
deeanne,F
deedee,F
deedra,F
deena,F
deepak,M
deepali,F
deepika,F
deepti,F
deerdre,F
deetta,F
deeyn,F
dehlia,F
deianira,F
deidra,F
deidre,F
deiene,F
deina,F
deion,F
deirdra,F
deirdre,F
deja,F
dejah,F
del,M,F
dela,F
delaina,F
delaine,F
delainey,M
delana,F
delaney,M,F
delanna,F
delano,M
delbert,M
delbin,F
delcie,F
delcina,F
delcine,F
deleep,M
delena,F
delfina,F
deli,M
delia,F
delicia,F
delila,F
delilah,F
delinda,F
delisa,F
dell,M,F
della,F
delly,F
delma,F
delmar,M
delmer,M
delmor,M
delmore,M
delmy,F
delois,F
deloise,F
delora,F
deloras,F
delores,F
deloria,F
deloris,F
delorse,F
delpha,F
delphia,F
delphine,F
delphinia,F
delsie,F
delsin,M
delta,F
deman,M
demarcus,M
dembe,F
demelza,F
demeter,M,F
demetra,F
demetre,M
demetri,M
demetria,F
demetrice,F
demetris,M,F
demetrius,M,F
demi,F
demie,F
demitiri,M
demott,M
dempe,M
dempsey,M
dempster,M
den,M
dena,F
denae,F
denby,M
dene,M
deneen,F
deneise,F
denes,M
denese,F
denholm,M
denholme,M
deni,F
denice,F
deniece,F
deniese,F
denim,M
denis,M
denise,F
denisha,F
denisse,F
denit,M
denita,F
denna,F
dennet,M
denney,M
denni,F
dennice,F
dennie,M,F
dennis,M,F
dennise,F
dennison,M
denniston,M
dennit,M
denny,M,F
dennys,M
denton,M
denver,M
deny,F
denyce,F
denys,M,F
denyse,F
denzel,M
denzell,M
denzil,M
deo,M
deon,M,F
deonna,F
deonne,F
dep,F
der,M
derby,M,F
derek,M
derex,M
derick,M
derik,M
derk,M
dermot,M
derrek,M
derrick,M
derrik,M
derril,M
derron,M
derry,M
derward,M
derwin,M
derwood,M
derych,M
des,M,F
desdemona,F
deshawn,M
desi,M,F
desideria,F
desiderio,M
desirae,F
desire,F
desiree,F
desiri,F
desmond,M
desmund,M
despina,F
dessie,F
desta,F
destinee,F
destini,F
destiny,F
destry,F
desty,F
detra,F
dev,M
deva,F
devaki,F
devan,M,F
devang,M
devante,M
devarsi,M
deverell,M
devesh,M
devi,M,F
devin,M,F
devina,F
devinne,F
devitri,M
devland,M
devlen,M
devlin,M
devnet,F
devon,M,F
devona,F
devondra,F
devonna,F
devonne,F
devora,F
devorah,F
devrity,M
devy,M
dew,M
dewain,M
dewayne,M
dewey,M
dewi,M
dewie,M
dewitt,M
dex,M
dexter,M
dhananjay,M
dharma,M
dharmavira,M
dharmendra,M
dharmesh,M
dharmista,F
dharuna,M
dhatri,M
dhaval,M
dhruv,M
di,F
dia,F
diahann,F
diamanta,F
diamond,F
dian,F
diana,F
diandra,F
diane,F
diane-marie,F
dianemarie,F
diann,F
dianna,F
dianne,F
diannne,F
diantha,F
dianthe,F
diarmid,M
diarria,F
dick,M
dicken,M
dickens,M
dickenson,M
dickie,M
dickinson,M
dickson,M
dicky,M
didi,F
dido,F
diederik,M
diedra,F
diedre,F
diego,M
diella,F
diena,F
dierdra,F
dierdre,F
dieter,M
dietlinde,F
dietrich,M
dieuwertje,F
digby,M
digna,F
dikranouhi,F
dilan,M
dilara,F
dilek,F
dilip,M
dill,M
dillan,M
dillian,F
dillie,M
dillon,M
dilly,M
dilys,F
dimitri,M
dimitry,M
dimity,M
dimple,F
dina,F
dinah,F
dinesh,M
dinkar,M
dinnie,F
dinny,F
dino,M
dinorah,F
dion,M,F
dione,F
dionis,F
dionisio,M
dionna,F
dionne,F
dionysus,M
dirk,M
dirran,F
disa,F
dita,F
divia,F
divina,F
divya,F
divyesh,M
dix,M,F
dixi,M
dixie,M,F
dixon,M
dixy,M
djavan,M
dmitri,M
dmitry,M
dniren,F
dob,M
dobbs,M
dobry,M
dode,F
dodi,F
dodie,F
dody,F
doe,F
dolce,F
dolf,M
doll,F
dolley,F
dolli,F
dollie,F
dolly,F
dolores,F
doloris,F
dolorita,F
doloritas,F
dolph,M
dom,M
domenic,M
domenica,F
domenico,M
domeniga,F
domina,F
dominga,F
domingo,M
domini,F
dominic,M
dominica,M,F
dominick,M
dominik,M
dominique,M,F
dominque,F
dominy,M
domitila,F
domokos,M
domonique,F
domonkos,M
domos,M
don,M
dona,F
donahue,M
donal,M
donald,M,F
donaldson,M
donall,M
donalt,M
donata,F
donatien,M
donato,M
donaugh,M
donavon,M
doneen,F
donella,F
donelle,F
donetta,F
donette,F
dong,M,F
donghal,M
donia,F
donica,F
donielle,F
donita,F
donn,M
donna,F
donnamarie,F
donne,M
donnel,M
donnell,M
donnelly,M
donner,M
donnetta,F
donnette,F
donni,F
donnie,M,F
donny,M,F
donovan,M
donovon,M
donte,M
donya,F
dooley,M
dooriya,F
dora,M,F
doralia,F
doralice,F
doralin,F
doralyn,F
doralynn,F
doralynne,F
dorathy,F
dorcas,F
dore,M,F
doreatha,F
doreen,F
dorelia,F
dorella,F
dorelle,F
dorena,F
dorene,F
doretha,F
dorethea,F
doretta,F
dorette,F
dorey,M,F
dori,F
doria,F
dorian,M,F
dorice,F
dorie,M,F
dorien,M
dorinda,F
dorine,F
doris,F
dorisa,F
dorise,F
dorita,F
dorla,F
doro,F
dorolice,F
dorolisa,F
doron,M
dorota,F
dorotea,F
doroteya,F
dorotha,F
dorothea,F
dorothee,F
dorothy,F
dorree,F
dorri,F
dorrian,M
dorrie,F
dorrien,M
dorris,F
dorry,F
dorset,M
dorsey,M
dortha,F
dorthea,F
dorthey,F
dorthy,F
dory,M,F
dosi,F
dot,F
doti,F
dotson,F
dotti,F
dottie,F
dotty,F
doug,M
dougal,M
dough,M
dougie,M
douglas,M
douglass,M
dougy,M
dov,M
dover,M
dovie,F
doy,M
doyl,M
doyle,M
doyt,M
dragan,M
dragomir,M
drake,M
dre,F
dreama,F
dreddy,F
dredi,F
drema,F
drew,M,F
drina,F
drisana,F
dristi,F
drona,F
dru,M,F
druci,F
drucie,F
drucill,F
drucilla,F
drucy,F
drud,M
drugi,M
drusi,F
drusie,F
drusilla,F
drusy,F
druti,F
duane,M
dud,M
duddy,M
dudley,M
dudly,M
duff,M
duffie,M
duffy,M
dugald,M
dugan,M
duglas,M
duje,M
duke,M
dukey,M
dukie,M
duky,M
dulce,F
dulcea,F
dulci,F
dulcia,F
dulciana,F
dulcie,F
dulcine,F
dulcinea,F
dulcy,F
dulsea,F
dulsie,F
dun,M
dunc,M
duncan,M
dung,F
dunn,M
dunne,M
dunstan,M
dunston,M,F
dur,M
duran,M
durand,M
durandt,M
duranjaya,M
durant,M
durante,M
durga,M
durjaya,M
durmada,M
durriken,M
durwald,M
durward,M
durwin,M
durwood,M
dusan,M
dustan,M,F
dusti,F
dustin,M,F
dusty,M,F
dutch,M
duwayne,M
dušan,M
dvimidha,M
dwain,M
dwaine,M
dwana,F
dwane,M
dwayne,M
dwenn,M
dwennon,M
dwight,M
dwighte,M
dwite,M
dwyght,M
dwyghte,M
dwyte,M
dyami,M
dyan,F
dyana,F
dyane,F
dyani,F
dyann,F
dyanna,F
dyanne,F
dylan,M
dymas,M
dymphna,F
dyna,F
dynah,F
dynean,F
dysis,F
dysthe,F
eachelle,F
eada,F
eadie,F
eadith,F
eadmund,M
eal,M
ealasaid,F
eammon,M
eamon,M
earl,M
earland,M
earle,M
earlean,F
earleen,M,F
earlene,F
earlie,M,F
earline,F
early,M
earnest,M
earnestine,F
eartha,F
earvin,M
easter,F
eaton,M
eb,M
eba,F
eban,M
ebba,F
eben,M
ebeneser,M
ebenezer,M
eberardo,M
ebere,F
eberhard,M
eberhart,M
eberto,M
ebonee,F
eboni,F
ebonie,F
ebony,F
ebrahim,M
echo,F
ed,M
eda,F
edan,M,F
edana,F
edd,M
edda,F
eddi,F
eddie,M,F
eddy,M,F
ede,M,F
edee,F
edeline,F
edelmira,F
eden,M,F
edgar,M
edgard,M
edgardo,M
edgarton,M
edger,M
edgerton,M
edi,F
edie,M,F
edik,M
edin,F
edina,F
edison,M
edita,F
edith,F
editha,F
edithe,F
ediva,F
edlin,M
edlyn,F
edmon,M
edmond,M
edmund,M
edmundo,M
edna,F
edolie,F
edouard,M
edra,F
edria,F
edris,F
edsel,M,F
edson,M
eduard,M
eduardo,M
eduino,M
edvard,M
edward,M,F
